store_id,store_name,store_type,address_line,city,state,zip,phone,open_time,close_time,is_active,opened_on
STR0205,Slice & Dice #0205,dine_in,8552 5th Ave,Columbus,OH,43215,(327) 491-2374,10:00,23:00,true,2018-01-22
STR0206,Slice & Dice #0206,takeout,7267 Oak Ave,Portland,OR,97201,(427) 661-6727,10:00,23:00,true,2019-08-27
STR0207,Slice & Dice #0207,express_kiosk,8324 Elm St,Austin,TX,78701,(441) 595-2337,10:00,23:00,true,2015-04-26
STR0208,Slice & Dice #0208,dine_in,5593 2nd St,Phoenix,AZ,85004,(349) 340-1627,10:00,23:00,true,2024-04-21
STR0209,Slice & Dice #0209,takeout,7785 Lakeview Blvd,Portland,OR,97201,(830) 205-2298,10:00,23:00,false,2017-06-02
STR0210,Slice & Dice #0210,takeout,9091 Highland Ave,Charlotte,NC,28202,(823) 740-7934,10:00,23:00,true,2018-03-26
STR0211,Slice & Dice #0211,delivery_hub,2096 Main St,San Antonio,TX,78205,(444) 629-8489,10:00,23:00,true,2024-05-20
STR0212,Slice & Dice #0212,express_kiosk,9876 River Rd,Columbus,OH,43215,(216) 847-9443,10:00,23:00,true,2023-01-22
STR0213,Slice & Dice #0213,delivery_hub,7132 Main St,Houston,TX,77002,(829) 561-4941,10:00,23:00,true,2017-02-06
STR0214,Slice & Dice #0214,dine_in,8676 Elm St,Miami,FL,33101,(269) 738-9914,10:00,23:00,true,2020-09-10
STR0215,Slice & Dice #0215,dine_in,6497 5th Ave,Chicago,IL,60601,(681) 244-7338,10:00,23:00,true,2017-11-04
STR0216,Slice & Dice #0216,dine_in,5950 2nd St,Tampa,FL,33602,(269) 553-4950,10:00,23:00,true,2022-01-17
STR0217,Slice & Dice #0217,delivery_hub,2285 Main St,Dallas,TX,75201,(560) 759-6546,10:00,23:00,true,2016-12-18
STR0218,Slice & Dice #0218,express_kiosk,7940 Sunset Blvd,Charlotte,NC,28202,(386) 338-2033,10:00,23:00,true,2025-08-01
STR0219,Slice & Dice #0219,dine_in,4907 Maple Dr,Portland,OR,97201,(244) 404-1686,10:00,23:00,true,2018-06-24
STR0220,Slice & Dice #0220,express_kiosk,8997 Lakeview Blvd,Chicago,IL,60601,(459) 237-4131,10:00,23:00,true,2024-09-01
STR0221,Slice & Dice #0221,dine_in,5538 Cedar Ln,Nashville,TN,37203,(327) 576-8159,10:00,23:00,true,2023-05-03
STR0222,Slice & Dice #0222,express_kiosk,5654 Pine Rd,Portland,OR,97201,(708) 908-9151,10:00,23:00,true,2023-12-10
STR0223,Slice & Dice #0223,delivery_hub,1453 Highland Ave,Chicago,IL,60601,(634) 280-8055,10:00,23:00,true,2024-03-22
STR0224,Slice & Dice #0224,delivery_hub,5362 Oak Ave,Houston,TX,77002,(281) 535-5843,10:00,23:00,true,2021-10-04
STR0225,Slice & Dice #0225,express_kiosk,2830 Highland Ave,Tampa,FL,33602,(654) 559-8325,10:00,23:00,false,2024-10-03
STR0226,Slice & Dice #0226,delivery_hub,7226 Cedar Ln,Columbus,OH,43215,(854) 258-2229,10:00,23:00,true,2019-07-22
STR0227,Slice & Dice #0227,takeout,610 Pine Rd,Phoenix,AZ,85004,(822) 894-8179,10:00,23:00,false,2015-10-03
STR0228,Slice & Dice #0228,delivery_hub,6033 Market St,San Antonio,TX,78205,(780) 233-3513,10:00,23:00,true,2025-08-22
STR0229,Slice & Dice #0229,delivery_hub,7373 2nd St,Phoenix,AZ,85004,(278) 787-3255,10:00,23:00,true,2019-06-19
STR0230,Slice & Dice #0230,delivery_hub,4189 Oak Ave,Phoenix,AZ,85004,(226) 953-4048,10:00,23:00,true,2019-05-05
STR0231,Slice & Dice #0231,dine_in,4388 2nd St,Columbus,OH,43215,(466) 920-8311,10:00,23:00,true,2021-11-11
STR0232,Slice & Dice #0232,express_kiosk,3379 Oak Ave,Denver,CO,80202,(338) 275-8406,10:00,23:00,true,2022-12-31
STR0233,Slice & Dice #0233,dine_in,5336 Sunset Blvd,Portland,OR,97201,(555) 926-2063,10:00,23:00,true,2018-04-04
STR0234,Slice & Dice #0234,delivery_hub,2680 Highland Ave,Columbus,OH,43215,(926) 917-3852,10:00,23:00,true,2020-09-14
STR0235,Slice & Dice #0235,dine_in,3392 2nd St,San Antonio,TX,78205,(342) 442-9094,10:00,23:00,false,2021-03-19
STR0236,Slice & Dice #0236,delivery_hub,7757 2nd St,Atlanta,GA,30303,(764) 332-2412,10:00,23:00,true,2019-06-19
STR0237,Slice & Dice #0237,express_kiosk,8712 Market St,Tampa,FL,33602,(987) 619-2208,10:00,23:00,true,2018-07-22
STR0238,Slice & Dice #0238,dine_in,7472 Lakeview Blvd,Miami,FL,33101,(896) 729-6644,10:00,23:00,true,2024-04-18
STR0239,Slice & Dice #0239,takeout,2214 Market St,Nashville,TN,37203,(714) 256-3034,10:00,23:00,true,2018-05-30
STR0240,Slice & Dice #0240,takeout,5386 Highland Ave,Houston,TX,77002,(430) 554-9501,10:00,23:00,true,2024-06-26
STR0241,Slice & Dice #0241,delivery_hub,3316 Sunset Blvd,Dallas,TX,75201,(764) 481-3050,10:00,23:00,true,2021-11-21
STR0242,Slice & Dice #0242,dine_in,8334 Sunset Blvd,Chicago,IL,60601,(372) 806-3526,10:00,23:00,true,2022-01-01
STR0243,Slice & Dice #0243,delivery_hub,9334 Main St,Tampa,FL,33602,(229) 283-1744,10:00,23:00,true,2023-08-25
STR0244,Slice & Dice #0244,delivery_hub,3553 2nd St,Atlanta,GA,30303,(785) 626-1496,10:00,23:00,true,2022-01-12
STR0245,Slice & Dice #0245,delivery_hub,5049 Lakeview Blvd,Chicago,IL,60601,(450) 901-7653,10:00,23:00,true,2015-10-26
STR0246,Slice & Dice #0246,dine_in,2689 Lakeview Blvd,Tampa,FL,33602,(625) 695-8609,10:00,23:00,true,2021-10-20
STR0247,Slice & Dice #0247,delivery_hub,5331 Highland Ave,Houston,TX,77002,(553) 608-3142,10:00,23:00,true,2020-10-10
STR0248,Slice & Dice #0248,dine_in,5328 Maple Dr,Chicago,IL,60601,(677) 325-5382,10:00,23:00,true,2016-07-31
STR0249,Slice & Dice #0249,dine_in,4854 Market St,Dallas,TX,75201,(830) 628-5067,10:00,23:00,true,2025-02-12
STR0250,Slice & Dice #0250,delivery_hub,9564 Highland Ave,Houston,TX,77002,(520) 394-3610,10:00,23:00,true,2020-10-09
STR0251,Slice & Dice #0251,express_kiosk,5155 Lakeview Blvd,Portland,OR,97201,(223) 292-7442,10:00,23:00,true,2025-11-03
STR0252,Slice & Dice #0252,takeout,9657 Elm St,San Antonio,TX,78205,(249) 251-5609,10:00,23:00,true,2024-11-23
STR0253,Slice & Dice #0253,express_kiosk,4781 River Rd,Charlotte,NC,28202,(208) 310-8060,10:00,23:00,true,2017-12-19
STR0254,Slice & Dice #0254,delivery_hub,6706 Elm St,Tampa,FL,33602,(246) 610-1838,10:00,23:00,true,2017-03-08
STR0255,Slice & Dice #0255,delivery_hub,1304 Market St,Phoenix,AZ,85004,(716) 661-5582,10:00,23:00,true,2021-12-27
STR0256,Slice & Dice #0256,dine_in,2208 Oak Ave,Miami,FL,33101,(603) 582-6555,10:00,23:00,true,2019-02-06
STR0257,Slice & Dice #0257,takeout,3361 Park Ave,Nashville,TN,37203,(721) 611-9193,10:00,23:00,false,2015-06-09
STR0258,Slice & Dice #0258,delivery_hub,7861 River Rd,Houston,TX,77002,(667) 352-9446,10:00,23:00,true,2025-06-11
STR0259,Slice & Dice #0259,delivery_hub,2762 Market St,Atlanta,GA,30303,(831) 957-5902,10:00,23:00,true,2020-09-08
STR0260,Slice & Dice #0260,express_kiosk,9322 Cedar Ln,Charlotte,NC,28202,(686) 217-7035,10:00,23:00,true,2016-03-24
STR0261,Slice & Dice #0261,delivery_hub,536 Park Ave,Seattle,WA,98101,(685) 471-4728,10:00,23:00,true,2021-07-18
STR0262,Slice & Dice #0262,takeout,8689 Sunset Blvd,Portland,OR,97201,(938) 834-7229,10:00,23:00,true,2022-08-20
STR0263,Slice & Dice #0263,dine_in,9480 Highland Ave,San Antonio,TX,78205,(312) 395-1310,10:00,23:00,true,2019-09-12
STR0264,Slice & Dice #0264,express_kiosk,3440 Market St,Houston,TX,77002,(713) 993-8726,10:00,23:00,true,2023-04-02
STR0265,Slice & Dice #0265,dine_in,2362 River Rd,Tampa,FL,33602,(412) 774-6325,10:00,23:00,true,2020-05-13
STR0266,Slice & Dice #0266,express_kiosk,5240 Pine Rd,Chicago,IL,60601,(670) 745-6608,10:00,23:00,true,2022-07-31
STR0267,Slice & Dice #0267,delivery_hub,8032 Maple Dr,Nashville,TN,37203,(452) 485-5890,10:00,23:00,true,2025-11-29
STR0268,Slice & Dice #0268,delivery_hub,3496 Highland Ave,Denver,CO,80202,(921) 700-6194,10:00,23:00,true,2021-04-14
STR0269,Slice & Dice #0269,delivery_hub,4815 Oak Ave,Columbus,OH,43215,(787) 892-9899,10:00,23:00,true,2019-06-05
STR0270,Slice & Dice #0270,delivery_hub,2499 Cedar Ln,Charlotte,NC,28202,(243) 494-2294,10:00,23:00,true,2019-12-17
STR0271,Slice & Dice #0271,delivery_hub,7949 Maple Dr,Miami,FL,33101,(406) 751-5442,10:00,23:00,true,2022-10-22
STR0272,Slice & Dice #0272,takeout,1889 Park Ave,Denver,CO,80202,(958) 800-4920,10:00,23:00,true,2022-07-06
STR0273,Slice & Dice #0273,takeout,3914 Main St,Columbus,OH,43215,(302) 623-6411,10:00,23:00,true,2016-02-16
STR0274,Slice & Dice #0274,takeout,184 River Rd,Miami,FL,33101,(361) 616-8793,10:00,23:00,true,2017-03-27
STR0275,Slice & Dice #0275,delivery_hub,5362 Cedar Ln,Nashville,TN,37203,(861) 260-2465,10:00,23:00,true,2017-08-09
STR0276,Slice & Dice #0276,dine_in,2968 Market St,Chicago,IL,60601,(380) 237-7504,10:00,23:00,true,2017-02-02
STR0277,Slice & Dice #0277,delivery_hub,713 Main St,Columbus,OH,43215,(505) 781-2758,10:00,23:00,true,2018-10-04
STR0278,Slice & Dice #0278,express_kiosk,9001 River Rd,Denver,CO,80202,(705) 337-9261,10:00,23:00,true,2017-02-28
STR0279,Slice & Dice #0279,dine_in,5517 Pine Rd,Nashville,TN,37203,(948) 669-5215,10:00,23:00,true,2015-02-27
STR0280,Slice & Dice #0280,delivery_hub,4933 Park Ave,Tampa,FL,33602,(890) 975-4164,10:00,23:00,true,2024-08-07
STR0281,Slice & Dice #0281,express_kiosk,7107 River Rd,Miami,FL,33101,(535) 288-7567,10:00,23:00,true,2017-01-26
STR0282,Slice & Dice #0282,express_kiosk,5401 Maple Dr,Houston,TX,77002,(206) 467-7284,10:00,23:00,true,2023-06-15
STR0283,Slice & Dice #0283,delivery_hub,5047 Park Ave,Denver,CO,80202,(940) 786-1187,10:00,23:00,true,2019-01-12
STR0284,Slice & Dice #0284,takeout,1117 Sunset Blvd,Tampa,FL,33602,(321) 676-6026,10:00,23:00,true,2022-09-11
STR0285,Slice & Dice #0285,delivery_hub,2023 Sunset Blvd,Chicago,IL,60601,(502) 576-4618,10:00,23:00,true,2016-07-01
STR0286,Slice & Dice #0286,takeout,7554 Highland Ave,Portland,OR,97201,(820) 582-7813,10:00,23:00,true,2025-03-27
STR0287,Slice & Dice #0287,takeout,4154 Sunset Blvd,Portland,OR,97201,(972) 810-2341,10:00,23:00,true,2020-12-03
STR0288,Slice & Dice #0288,delivery_hub,1379 Park Ave,Tampa,FL,33602,(314) 263-9972,10:00,23:00,true,2017-04-08
STR0289,Slice & Dice #0289,takeout,2795 Elm St,Atlanta,GA,30303,(732) 652-2904,10:00,23:00,true,2023-01-15
STR0290,Slice & Dice #0290,express_kiosk,1589 River Rd,Atlanta,GA,30303,(656) 256-8429,10:00,23:00,true,2019-08-29
STR0291,Slice & Dice #0291,dine_in,9255 Lakeview Blvd,Portland,OR,97201,(888) 515-1356,10:00,23:00,true,2024-02-27
STR0292,Slice & Dice #0292,takeout,9575 Oak Ave,Austin,TX,78701,(246) 633-6644,10:00,23:00,true,2021-01-25
STR0293,Slice & Dice #0293,dine_in,7834 Main St,Austin,TX,78701,(493) 618-3948,10:00,23:00,true,2023-08-03
STR0294,Slice & Dice #0294,express_kiosk,6235 Market St,Miami,FL,33101,(659) 586-7154,10:00,23:00,true,2025-10-24
STR0295,Slice & Dice #0295,takeout,5797 Oak Ave,Miami,FL,33101,(382) 750-7439,10:00,23:00,true,2023-03-01
STR0296,Slice & Dice #0296,dine_in,472 Cedar Ln,San Antonio,TX,78205,(674) 889-9920,10:00,23:00,true,2019-04-03
STR0297,Slice & Dice #0297,takeout,4155 Lakeview Blvd,Charlotte,NC,28202,(554) 358-5516,10:00,23:00,true,2024-10-24
STR0298,Slice & Dice #0298,dine_in,627 2nd St,Tampa,FL,33602,(876) 629-1256,10:00,23:00,true,2015-10-03
STR0299,Slice & Dice #0299,dine_in,7414 Park Ave,Dallas,TX,75201,(888) 920-1797,10:00,23:00,true,2015-07-01
STR0300,Slice & Dice #0300,express_kiosk,3939 River Rd,Seattle,WA,98101,(422) 972-1924,10:00,23:00,true,2018-03-30
STR0301,Slice & Dice #0301,delivery_hub,9561 Park Ave,San Antonio,TX,78205,(991) 888-6253,10:00,23:00,true,2024-10-29
STR0302,Slice & Dice #0302,takeout,6875 Cedar Ln,Houston,TX,77002,(481) 262-3869,10:00,23:00,true,2019-10-16
STR0303,Slice & Dice #0303,express_kiosk,868 Elm St,Chicago,IL,60601,(858) 887-7244,10:00,23:00,true,2018-07-29
STR0304,Slice & Dice #0304,express_kiosk,6788 Pine Rd,Tampa,FL,33602,(507) 585-4012,10:00,23:00,true,2020-04-23
STR0305,Slice & Dice #0305,takeout,5027 5th Ave,San Antonio,TX,78205,(924) 347-8586,10:00,23:00,true,2021-04-22
STR0306,Slice & Dice #0306,express_kiosk,9230 River Rd,Seattle,WA,98101,(337) 597-4978,10:00,23:00,true,2018-09-14
STR0307,Slice & Dice #0307,dine_in,7469 5th Ave,Miami,FL,33101,(579) 294-9775,10:00,23:00,true,2017-02-19
STR0308,Slice & Dice #0308,delivery_hub,6279 Sunset Blvd,Austin,TX,78701,(819) 817-1647,10:00,23:00,true,2017-02-09
STR0309,Slice & Dice #0309,takeout,7954 Maple Dr,Nashville,TN,37203,(540) 510-1251,10:00,23:00,true,2017-02-17
STR0310,Slice & Dice #0310,dine_in,7946 Maple Dr,Tampa,FL,33602,(912) 818-4350,10:00,23:00,true,2017-09-07
STR0311,Slice & Dice #0311,delivery_hub,4737 Market St,Chicago,IL,60601,(677) 746-6886,10:00,23:00,true,2019-01-13
STR0312,Slice & Dice #0312,express_kiosk,7735 Oak Ave,Chicago,IL,60601,(939) 680-6246,10:00,23:00,true,2019-02-27
STR0313,Slice & Dice #0313,express_kiosk,849 Park Ave,Phoenix,AZ,85004,(426) 959-3390,10:00,23:00,false,2021-03-16
STR0314,Slice & Dice #0314,express_kiosk,4936 Pine Rd,Columbus,OH,43215,(400) 537-4768,10:00,23:00,true,2024-05-06
STR0315,Slice & Dice #0315,express_kiosk,9121 Sunset Blvd,San Antonio,TX,78205,(901) 545-5216,10:00,23:00,true,2020-06-24
STR0316,Slice & Dice #0316,express_kiosk,7650 Pine Rd,Tampa,FL,33602,(950) 560-3773,10:00,23:00,true,2021-02-16
STR0317,Slice & Dice #0317,takeout,8982 Sunset Blvd,Portland,OR,97201,(260) 736-1554,10:00,23:00,true,2015-11-01
STR0318,Slice & Dice #0318,dine_in,204 Market St,Charlotte,NC,28202,(340) 845-4791,10:00,23:00,true,2016-09-10
STR0319,Slice & Dice #0319,takeout,8385 Lakeview Blvd,Austin,TX,78701,(582) 261-8916,10:00,23:00,true,2015-03-06
STR0320,Slice & Dice #0320,express_kiosk,294 Main St,Austin,TX,78701,(742) 939-5501,10:00,23:00,true,2018-03-20
STR0321,Slice & Dice #0321,express_kiosk,3037 Oak Ave,Austin,TX,78701,(298) 736-3439,10:00,23:00,true,2021-12-13
STR0322,Slice & Dice #0322,delivery_hub,5907 Cedar Ln,Chicago,IL,60601,(606) 280-7112,10:00,23:00,true,2020-02-24
STR0323,Slice & Dice #0323,takeout,3800 Cedar Ln,Atlanta,GA,30303,(900) 282-1519,10:00,23:00,true,2019-04-03
STR0324,Slice & Dice #0324,express_kiosk,1019 Sunset Blvd,Seattle,WA,98101,(209) 919-3807,10:00,23:00,true,2024-06-24
STR0325,Slice & Dice #0325,delivery_hub,9370 5th Ave,Seattle,WA,98101,(297) 740-1697,10:00,23:00,true,2025-02-08
STR0326,Slice & Dice #0326,express_kiosk,4541 Main St,Charlotte,NC,28202,(276) 900-5593,10:00,23:00,true,2021-04-27
STR0327,Slice & Dice #0327,dine_in,3038 5th Ave,Miami,FL,33101,(522) 216-4394,10:00,23:00,true,2023-06-09
STR0328,Slice & Dice #0328,express_kiosk,1360 Cedar Ln,Charlotte,NC,28202,(366) 777-4939,10:00,23:00,true,2024-07-11
STR0329,Slice & Dice #0329,delivery_hub,6388 2nd St,Seattle,WA,98101,(957) 343-2284,10:00,23:00,true,2025-12-04
STR0330,Slice & Dice #0330,dine_in,1700 Market St,Phoenix,AZ,85004,(437) 277-6580,10:00,23:00,true,2021-11-19
STR0331,Slice & Dice #0331,express_kiosk,5447 Main St,Atlanta,GA,30303,(849) 479-8381,10:00,23:00,true,2018-12-28
STR0332,Slice & Dice #0332,express_kiosk,7175 Pine Rd,Chicago,IL,60601,(896) 799-7227,10:00,23:00,true,2021-12-08
STR0333,Slice & Dice #0333,takeout,1304 Oak Ave,Denver,CO,80202,(474) 357-7225,10:00,23:00,true,2022-02-09
STR0334,Slice & Dice #0334,express_kiosk,5288 Elm St,Houston,TX,77002,(309) 293-1085,10:00,23:00,true,2019-12-27
STR0335,Slice & Dice #0335,delivery_hub,1774 Pine Rd,Phoenix,AZ,85004,(289) 391-8061,10:00,23:00,true,2021-03-22
STR0336,Slice & Dice #0336,express_kiosk,1792 Main St,Chicago,IL,60601,(291) 562-2524,10:00,23:00,true,2023-10-19
STR0337,Slice & Dice #0337,express_kiosk,302 Cedar Ln,Phoenix,AZ,85004,(623) 597-2387,10:00,23:00,true,2021-04-10
STR0338,Slice & Dice #0338,takeout,9470 River Rd,Columbus,OH,43215,(373) 901-7237,10:00,23:00,true,2018-01-06
STR0339,Slice & Dice #0339,delivery_hub,8179 Pine Rd,Denver,CO,80202,(264) 371-8121,10:00,23:00,true,2018-05-12
STR0340,Slice & Dice #0340,dine_in,6016 Cedar Ln,Portland,OR,97201,(452) 938-9123,10:00,23:00,true,2017-03-11
STR0341,Slice & Dice #0341,dine_in,2319 Cedar Ln,Portland,OR,97201,(206) 605-6443,10:00,23:00,true,2019-04-06
STR0342,Slice & Dice #0342,delivery_hub,7312 Elm St,Nashville,TN,37203,(640) 866-3230,10:00,23:00,true,2021-10-06
STR0343,Slice & Dice #0343,takeout,7948 Elm St,Tampa,FL,33602,(381) 607-6228,10:00,23:00,true,2022-10-17
STR0344,Slice & Dice #0344,express_kiosk,9535 2nd St,Miami,FL,33101,(448) 533-7161,10:00,23:00,true,2023-10-24
STR0345,Slice & Dice #0345,delivery_hub,1965 Park Ave,Seattle,WA,98101,(404) 806-9939,10:00,23:00,true,2023-08-11
STR0346,Slice & Dice #0346,dine_in,7663 Highland Ave,Chicago,IL,60601,(414) 648-5773,10:00,23:00,true,2015-10-11
STR0347,Slice & Dice #0347,express_kiosk,8280 Pine Rd,Charlotte,NC,28202,(848) 510-4965,10:00,23:00,true,2016-09-23
STR0348,Slice & Dice #0348,express_kiosk,6276 Oak Ave,Tampa,FL,33602,(659) 812-8851,10:00,23:00,true,2020-12-28
STR0349,Slice & Dice #0349,express_kiosk,9007 Main St,Chicago,IL,60601,(568) 918-9796,10:00,23:00,true,2025-04-03
STR0350,Slice & Dice #0350,dine_in,4167 Sunset Blvd,Dallas,TX,75201,(880) 563-3725,10:00,23:00,true,2015-07-01
STR0351,Slice & Dice #0351,express_kiosk,5532 2nd St,Atlanta,GA,30303,(640) 308-1172,10:00,23:00,true,2017-06-28
STR0352,Slice & Dice #0352,takeout,7403 Elm St,Chicago,IL,60601,(600) 674-9199,10:00,23:00,true,2015-04-11
STR0353,Slice & Dice #0353,dine_in,4940 Market St,Portland,OR,97201,(287) 318-3321,10:00,23:00,true,2018-11-06
STR0354,Slice & Dice #0354,takeout,8637 Lakeview Blvd,Portland,OR,97201,(556) 687-2599,10:00,23:00,true,2022-10-24
STR0355,Slice & Dice #0355,delivery_hub,1200 Cedar Ln,Portland,OR,97201,(245) 927-2885,10:00,23:00,false,2018-11-06
STR0356,Slice & Dice #0356,dine_in,2792 Highland Ave,Miami,FL,33101,(449) 728-3858,10:00,23:00,true,2018-09-17
STR0357,Slice & Dice #0357,express_kiosk,7670 Maple Dr,Chicago,IL,60601,(614) 844-4022,10:00,23:00,true,2022-05-16
STR0358,Slice & Dice #0358,express_kiosk,578 Highland Ave,Seattle,WA,98101,(828) 402-8365,10:00,23:00,true,2019-05-12
STR0359,Slice & Dice #0359,takeout,3471 Cedar Ln,Austin,TX,78701,(970) 920-2025,10:00,23:00,true,2023-12-19
STR0360,Slice & Dice #0360,takeout,6093 Elm St,Charlotte,NC,28202,(401) 668-2867,10:00,23:00,true,2024-09-03
STR0361,Slice & Dice #0361,delivery_hub,9880 Market St,Portland,OR,97201,(825) 601-2871,10:00,23:00,true,2024-06-25
STR0362,Slice & Dice #0362,takeout,4973 Park Ave,Portland,OR,97201,(804) 286-3194,10:00,23:00,true,2017-09-04
STR0363,Slice & Dice #0363,dine_in,3099 Elm St,Denver,CO,80202,(910) 344-9369,10:00,23:00,true,2021-09-08
STR0364,Slice & Dice #0364,express_kiosk,7031 Pine Rd,Houston,TX,77002,(698) 850-9804,10:00,23:00,true,2022-03-27
STR0365,Slice & Dice #0365,takeout,9191 Pine Rd,Columbus,OH,43215,(701) 495-3298,10:00,23:00,true,2024-06-10
STR0366,Slice & Dice #0366,dine_in,5982 Main St,Portland,OR,97201,(696) 339-4196,10:00,23:00,true,2025-10-22
STR0367,Slice & Dice #0367,express_kiosk,6803 Sunset Blvd,Chicago,IL,60601,(703) 625-8272,10:00,23:00,true,2015-12-05
STR0368,Slice & Dice #0368,dine_in,3713 Cedar Ln,Atlanta,GA,30303,(233) 481-4683,10:00,23:00,true,2016-11-19
STR0369,Slice & Dice #0369,express_kiosk,9367 Highland Ave,Nashville,TN,37203,(991) 984-9115,10:00,23:00,true,2016-04-08
STR0370,Slice & Dice #0370,dine_in,4489 2nd St,Atlanta,GA,30303,(756) 575-9880,10:00,23:00,true,2015-06-20
STR0371,Slice & Dice #0371,express_kiosk,9051 Maple Dr,Nashville,TN,37203,(635) 304-5055,10:00,23:00,true,2015-05-13
STR0372,Slice & Dice #0372,delivery_hub,5811 5th Ave,Portland,OR,97201,(289) 649-2923,10:00,23:00,true,2017-08-28
STR0373,Slice & Dice #0373,delivery_hub,7115 Pine Rd,San Antonio,TX,78205,(830) 342-4385,10:00,23:00,true,2024-01-13
STR0374,Slice & Dice #0374,delivery_hub,8820 Cedar Ln,Austin,TX,78701,(811) 751-3758,10:00,23:00,true,2022-11-23
STR0375,Slice & Dice #0375,delivery_hub,9483 Cedar Ln,Denver,CO,80202,(726) 895-2560,10:00,23:00,true,2023-05-31
STR0376,Slice & Dice #0376,express_kiosk,1071 Cedar Ln,Nashville,TN,37203,(871) 329-3174,10:00,23:00,true,2022-12-23
STR0377,Slice & Dice #0377,takeout,6534 Lakeview Blvd,Phoenix,AZ,85004,(345) 791-5402,10:00,23:00,true,2019-03-17
STR0378,Slice & Dice #0378,dine_in,1625 Market St,Portland,OR,97201,(727) 967-5558,10:00,23:00,true,2024-11-02
STR0379,Slice & Dice #0379,express_kiosk,8096 Elm St,Phoenix,AZ,85004,(795) 202-2526,10:00,23:00,true,2020-02-21
STR0380,Slice & Dice #0380,delivery_hub,1137 2nd St,Miami,FL,33101,(747) 607-4568,10:00,23:00,true,2024-04-01
STR0381,Slice & Dice #0381,express_kiosk,4499 Elm St,San Antonio,TX,78205,(490) 545-9967,10:00,23:00,true,2021-05-07
STR0382,Slice & Dice #0382,express_kiosk,5731 Sunset Blvd,Charlotte,NC,28202,(980) 249-1752,10:00,23:00,true,2023-10-16
STR0383,Slice & Dice #0383,express_kiosk,366 Oak Ave,Charlotte,NC,28202,(361) 651-8479,10:00,23:00,false,2025-09-29
STR0384,Slice & Dice #0384,takeout,2261 Sunset Blvd,Seattle,WA,98101,(509) 362-5489,10:00,23:00,true,2019-01-16
STR0385,Slice & Dice #0385,dine_in,6192 Sunset Blvd,Denver,CO,80202,(864) 369-1848,10:00,23:00,true,2018-06-05
STR0386,Slice & Dice #0386,takeout,7132 Sunset Blvd,Tampa,FL,33602,(293) 920-2559,10:00,23:00,false,2020-05-07
STR0387,Slice & Dice #0387,takeout,9826 Maple Dr,Dallas,TX,75201,(731) 896-8291,10:00,23:00,false,2022-10-20
STR0388,Slice & Dice #0388,dine_in,7019 Highland Ave,Phoenix,AZ,85004,(335) 689-2160,10:00,23:00,true,2016-01-01
STR0389,Slice & Dice #0389,dine_in,1790 Elm St,Tampa,FL,33602,(576) 506-3246,10:00,23:00,true,2024-02-14
STR0390,Slice & Dice #0390,takeout,2440 Oak Ave,Nashville,TN,37203,(743) 776-1138,10:00,23:00,true,2016-11-03
STR0391,Slice & Dice #0391,delivery_hub,3590 Sunset Blvd,Portland,OR,97201,(966) 355-7745,10:00,23:00,true,2019-12-18
STR0392,Slice & Dice #0392,takeout,1520 Oak Ave,Charlotte,NC,28202,(343) 970-3017,10:00,23:00,true,2019-04-22
STR0393,Slice & Dice #0393,express_kiosk,5252 2nd St,Phoenix,AZ,85004,(343) 453-5537,10:00,23:00,true,2017-10-13
STR0394,Slice & Dice #0394,delivery_hub,539 5th Ave,Chicago,IL,60601,(874) 508-4366,10:00,23:00,true,2020-09-18
STR0395,Slice & Dice #0395,express_kiosk,4942 Sunset Blvd,San Antonio,TX,78205,(255) 445-9108,10:00,23:00,true,2017-09-14
STR0396,Slice & Dice #0396,dine_in,8755 Main St,Portland,OR,97201,(569) 524-3162,10:00,23:00,true,2024-05-29
STR0397,Slice & Dice #0397,express_kiosk,6086 River Rd,Atlanta,GA,30303,(899) 376-8717,10:00,23:00,true,2023-08-22
STR0398,Slice & Dice #0398,dine_in,9723 Oak Ave,Dallas,TX,75201,(214) 468-4534,10:00,23:00,false,2015-09-05
STR0399,Slice & Dice #0399,express_kiosk,8400 Cedar Ln,Nashville,TN,37203,(843) 929-9209,10:00,23:00,true,2019-10-01
STR0400,Slice & Dice #0400,express_kiosk,1450 Sunset Blvd,Tampa,FL,33602,(749) 750-3501,10:00,23:00,true,2018-06-23
STR0401,Slice & Dice #0401,takeout,2645 River Rd,Dallas,TX,75201,(534) 600-2083,10:00,23:00,true,2019-11-27
STR0402,Slice & Dice #0402,takeout,1048 Maple Dr,Tampa,FL,33602,(288) 644-2900,10:00,23:00,true,2021-10-29
STR0403,Slice & Dice #0403,delivery_hub,2977 Oak Ave,Austin,TX,78701,(212) 924-3248,10:00,23:00,true,2016-11-02
STR0404,Slice & Dice #0404,delivery_hub,8668 River Rd,Portland,OR,97201,(938) 465-3735,10:00,23:00,true,2023-05-30
STR0405,Slice & Dice #0405,delivery_hub,2034 2nd St,Nashville,TN,37203,(230) 543-8034,10:00,23:00,true,2015-09-19
STR0406,Slice & Dice #0406,dine_in,8228 Lakeview Blvd,Denver,CO,80202,(723) 568-1908,10:00,23:00,true,2021-05-10
STR0407,Slice & Dice #0407,delivery_hub,2677 Cedar Ln,Houston,TX,77002,(991) 305-2889,10:00,23:00,true,2020-09-15
STR0408,Slice & Dice #0408,dine_in,301 Maple Dr,Austin,TX,78701,(247) 683-6963,10:00,23:00,true,2016-09-06
